"bus_id","stop_id","departure_time","stop_name","route-id"
"101","223","70020","Freising Bf Ende","230"
"101","201","70230","Freising Bf Anfang","231"
"101","202","70350","Ottostraße/Heiliggeistgasse","231"
"101","203","70410","Sonnenstraße","231"
"101","204","70470","Kölblstraße","231"
"101","205","70530","Angererweg","231"
"101","206","70590","Landratsamt","231"
"101","207","70710","Wiesenthalstraße","231"
"101","208","70770","Moltkestraße","231"
"101","209","70830","Angermaierstraße","231"
"101","210","70890","Asamstraße","231"
"101","211","70950","Gen.-v.-Stein-Straße","231"
"101","212","71070","Steinpark","231"
"101","213","71130","Waldfriedhof","231"
"101","214","71190","Karwendelring","231"
"101","215","71250","Rotkreuzstraße","231"
"101","216","71310","Wettersteinring","231"
"101","217","71370","Am Kneippgarten","231"
"101","218","71430","Berufsschule","231"
"101","219","71490","Obervellacher Straße","231"
"101","220","71550","Stadtwerke","231"
"101","221","71610","AOK","231"
"101","222","71670","Schönmetzlerstraße","231"
"101","223","71820","Freising Bf Ende","231"
"101","201","72030","Freising Bf Anfang","232"
"101","202","72150","Ottostraße/Heiliggeistgasse","232"
"101","203","72210","Sonnenstraße","232"
"101","204","72270","Kölblstraße","232"
"101","205","72330","Angererweg","232"
"101","206","72390","Landratsamt","232"
"101","207","72510","Wiesenthalstraße","232"
"101","208","72570","Moltkestraße","232"
"101","209","72630","Angermaierstraße","232"
"101","210","72690","Asamstraße","232"
"101","211","72750","Gen.-v.-Stein-Straße","232"
"101","212","72870","Steinpark","232"
"101","213","72930","Waldfriedhof","232"
"101","214","72990","Karwendelring","232"
"101","215","73050","Rotkreuzstraße","232"
"101","216","73110","Wettersteinring","232"
"101","217","73170","Am Kneippgarten","232"
"101","218","73230","Berufsschule","232"
"101","219","73290","Obervellacher Straße","232"
"101","220","73350","Stadtwerke","232"
"101","221","73410","AOK","232"
"101","222","73470","Schönmetzlerstraße","232"
"101","223","73620","Freising Bf Ende","232"
"101","201","73830","Freising Bf Anfang","233"
"101","202","73950","Ottostraße/Heiliggeistgasse","233"
"101","203","74010","Sonnenstraße","233"
"101","204","74070","Kölblstraße","233"
"101","205","74130","Angererweg","233"
"101","206","74190","Landratsamt","233"
"101","207","74310","Wiesenthalstraße","233"
"101","208","74370","Moltkestraße","233"
"101","209","74430","Angermaierstraße","233"
"101","210","74490","Asamstraße","233"
"101","211","74550","Gen.-v.-Stein-Straße","233"
"101","212","74670","Steinpark","233"
"101","213","74730","Waldfriedhof","233"
"101","214","74790","Karwendelring","233"
"101","215","74850","Rotkreuzstraße","233"
"101","216","74910","Wettersteinring","233"
"101","217","74970","Am Kneippgarten","233"
"101","218","75030","Berufsschule","233"
"101","219","75090","Obervellacher Straße","233"
"101","220","75150","Stadtwerke","233"
"101","221","75210","AOK","233"
"101","222","75270","Schönmetzlerstraße","233"
"101","223","75420","Freising Bf Ende","233"
"101","201","75630","Freising Bf Anfang","234"
"101","202","75750","Ottostraße/Heiliggeistgasse","234"
"101","203","75810","Sonnenstraße","234"
"101","204","75870","Kölblstraße","234"
"101","205","75930","Angererweg","234"
"101","206","75990","Landratsamt","234"
"101","207","76110","Wiesenthalstraße","234"
"101","208","76170","Moltkestraße","234"
"101","209","76230","Angermaierstraße","234"
"101","210","76290","Asamstraße","234"
"101","211","76350","Gen.-v.-Stein-Straße","234"
"101","212","76470","Steinpark","234"
"101","213","76530","Waldfriedhof","234"
"101","214","76590","Karwendelring","234"
"101","215","76650","Rotkreuzstraße","234"
"101","216","76710","Wettersteinring","234"
"101","217","76770","Am Kneippgarten","234"
"101","218","76830","Berufsschule","234"
"101","219","76890","Obervellacher Straße","234"
"101","220","76950","Stadtwerke","234"
"101","221","77010","AOK","234"
"101","222","77070","Schönmetzlerstraße","234"
"101","223","77220","Freising Bf Ende","234"
"101","201","77430","Freising Bf Anfang","235"
"101","202","77550","Ottostraße/Heiliggeistgasse","235"
"101","203","77610","Sonnenstraße","235"
"101","204","77670","Kölblstraße","235"
"101","205","77730","Angererweg","235"
"101","206","77790","Landratsamt","235"
"101","207","77910","Wiesenthalstraße","235"
"101","208","77970","Moltkestraße","235"
"101","209","78030","Angermaierstraße","235"
"101","210","78090","Asamstraße","235"
"101","211","78150","Gen.-v.-Stein-Straße","235"
"101","212","78270","Steinpark","235"
"101","213","78330","Waldfriedhof","235"
"101","214","78390","Karwendelring","235"
"101","215","78450","Rotkreuzstraße","235"
"101","216","78510","Wettersteinring","235"
"101","217","78570","Am Kneippgarten","235"
"101","218","78630","Berufsschule","235"
"101","219","78690","Obervellacher Straße","235"
"101","220","78750","Stadtwerke","235"
"101","221","78810","AOK","235"
"101","222","78870","Schönmetzlerstraße","235"
"101","223","79020","Freising Bf Ende","235"

